日式 (Japanese-style) : 966,不 问题 (No problem) : 0,新 (new) : 50,干净 酒店 (Clean hotel) : 367,好吃 (good to eat) : 316,棒 酒店 (Great hotel) : 74,时候 (time) : 190,不错 服务 (Good service) : 23,漂亮 (Pretty) : 28,不 问题 (No problem) : 0
时候 (time) : 924,不错 (Not bad) : 0,干净 卫生 (Clean and hygienic) : 49,问题 (problem) : 324,不错 服务 (Good service) : 286,便利 交通 (Convenient transportation) : 70,不错 位置 (Good location) : 183,花园 (garden) : 22,时候 (time) : 27,不错 (Not bad) : 0
不错 服务 (Good service) : 869,不错 .... (Not bad...) : 0,近 酒店 (Near hotel) : 49,大 床 (big bed) : 308,时候 (time) : 275,卫生 (health) : 68,不错 服务 (Good service) : 173,坐 (sit) : 21,日式 (Japanese-style) : 25,不错 .... (Not bad...) : 0
问题 (problem) : 826,不错 东西 (Good thing) : 0,时候 (time) : 45,时候 (time) : 298,大 床 (big bed) : 258,总体 (overall) : 64,日式 (Japanese-style) : 165,棒 酒店 (Great hotel) : 20,不错 环境 (Good environment) : 23,不错 东西 (Good thing) : 0
大 床 (big bed) : 772,不错 中心 (Nice center) : 0,问题 (problem) : 44,不错 服务 (Good service) : 274,问题 (problem) : 252,不错 位置 (Good location) : 63,棒 酒店 (Great hotel) : 163,漂亮 (Pretty) : 20,卫生 (health) : 23,不错 中心 (Nice center) : 0
干净 酒店 (Clean hotel) : 737,不错 中文 (Good Chinese) : 0,干净 酒店 (Clean hotel) : 43,日式 (Japanese-style) : 273,干净 酒店 (Clean hotel) : 240,一流 (First class) : 60,漂亮 (Pretty) : 152,不错 环境 (Good environment) : 19,一流 服务 (First-class service) : 21,不错 中文 (Good Chinese) : 0
不错 环境 (Good environment) : 714,不错 主楼 (Good main building) : 0,大 床 (big bed) : 40,不错 早餐 (Good breakfast) : 258,不错 早餐 (Good breakfast) : 231,棒 早餐 (Great breakfast) : 56,好吃 (good to eat) : 148,不错 设施 (Good facilities) : 15,不错 服务 (Good service) : 21,不错 主楼 (Good main building) : 0
景色 (view) : 688,不错 之一 (Nice one) : 0,不错 环境 (Good environment) : 37,不错 环境 (Good environment) : 248,不错 环境 (Good environment) : 210,边 (side) : 53,不错 环境 (Good environment) : 136,干净 房间 (Clean room) : 15,五星级 (Five star) : 19,不错 之一 (Nice one) : 0
不错 早餐 (Good breakfast) : 666,不错 交通 (Good traffic) : 0,不 算 (Not count) : 35,不 算 (Not count) : 229,不 算 (Not count) : 185,不错 环境 (Good environment) : 41,问题 (problem) : 134,时候 (time) : 15,总体 (overall) : 19,不错 交通 (Good traffic) : 0
风景 (landscape) : 641,不错 产品 (Good product) : 0,不错 早餐 (Good breakfast) : 33,近 酒店 (Near hotel) : 228,一流 (First class) : 165,新 设施 (New facility) : 41,干净 房间 (Clean room) : 128,一流 服务 (First-class service) : 14,新 酒店 (New hotel) : 19,不错 产品 (Good product) : 0
一流 (First class) : 631,不错 享受 (Nice enjoy) : 0,日式 (Japanese-style) : 25,干净 卫生 (Clean and hygienic) : 203,真心 (sincere) : 152,美食 (Gourmet) : 41,大 床 (big bed) : 116,不 算 (Not count) : 14,大 面积 (large area) : 18,不错 享受 (Nice enjoy) : 0
不 算 (Not count) : 594,不错 人 (Nice people) : 0,不错 性价比 (Good value for money) : 23,边 (side) : 152,美食 (Gourmet) : 151,干净 房间 (Clean room) : 40,真心 (sincere) : 103,五星级 (Five star) : 14,问题 (problem) : 18,不错 人 (Nice people) : 0
漂亮 (Pretty) : 489,不错 人员 (Nice staff) : 0,大 酒店 (big hotel) : 22,真心 (sincere) : 139,干净 卫生 (Clean and hygienic) : 129,问题 (problem) : 40,大 酒店 (big hotel) : 92,大 酒店 (big hotel) : 14,客房 (Room) : 17,不错 人员 (Nice staff) : 0
真心 (sincere) : 475,不错 人间 (Nice world) : 0,远 点 (Further) : 22,新 设施 (New facility) : 129,大 酒店 (big hotel) : 127,不 算 (Not count) : 39,不错 早餐 (Good breakfast) : 85,庭院 (patio) : 14,真心 (sincere) : 17,不错 人间 (Nice world) : 0
干净 卫生 (Clean and hygienic) : 464,不错 价 (Good price) : 0,真心 (sincere) : 21,不错 设施 (Good facilities) : 121,景色 (view) : 110,不错 早餐 (Good breakfast) : 37,五星级 (Five star) : 84,问题 (problem) : 14,不错 设施 (Good facilities) : 14,不错 价 (Good price) : 0
棒 酒店 (Great hotel) : 463,不错 价位 (Good price) : 0,不错 房间 (Nice room) : 20,不错 性价比 (Good value for money) : 114,棒 酒店 (Great hotel) : 108,客房 (Room) : 37,客房 (Room) : 83,五星级 酒店 (five star hotel) : 13,五星级 酒店 (five star hotel) : 14,不错 价位 (Good price) : 0
近 酒店 (Near hotel) : 453,不错 价格 (Good price) : 0,景色 (view) : 20,大 超市 (big supermarket) : 114,近 酒店 (Near hotel) : 108,饭 (rice) : 37,新 酒店 (New hotel) : 83,大 床 (big bed) : 11,大 卫生间 (Big toilet) : 13,不错 价格 (Good price) : 0
美食 (Gourmet) : 383,不错 价钱 (Good price) : 0,热情 人员 (Enthusiastic people) : 18,风景 (landscape) : 112,风景 (landscape) : 108,真心 (sincere) : 32,不 算 (Not count) : 82,真心 (sincere) : 11,好吃 (good to eat) : 13,不错 价钱 (Good price) : 0
边 (side) : 380,不错 优势 (Good advantage) : 0,新 设施 (New facility) : 15,不错 房间 (Nice room) : 108,不错 设施 (Good facilities) : 105,棒 温泉 (Great hot spring) : 31,不错 设施 (Good facilities) : 81,不错 早餐 (Good breakfast) : 10,美食 (Gourmet) : 13,不错 优势 (Good advantage) : 0
大 酒店 (big hotel) : 379,不错 位子 (Nice seat) : 0,风景 (landscape) : 15,大 酒店 (big hotel) : 106,漂亮 (Pretty) : 105,不错 温泉 (Nice spa) : 30,大 江户 (Great Edo) : 77,塔楼 (tower) : 10,不错 早餐 (Good breakfast) : 12,不错 位子 (Nice seat) : 0
不错 设施 (Good facilities) : 370,不错 位置 (Good location) : 0,漂亮 (Pretty) : 14,美食 (Gourmet) : 102,大 超市 (big supermarket) : 98,新 酒店 (New hotel) : 30,新 设施 (New facility) : 71,干净 卫生 (Clean and hygienic) : 10,大 床 (big bed) : 12,不错 位置 (Good location) : 0
新 设施 (New facility) : 363,不错 住宅 (Good residential) : 0,热情 服务员 (Enthusiastic waiter) : 14,漂亮 (Pretty) : 95,棒 位置 (Great position) : 97,不错 服务 (Good service) : 27,美食 (Gourmet) : 63,新 设施 (New facility) : 10,新 设施 (New facility) : 12,不错 住宅 (Good residential) : 0
客房 (Room) : 329,不错 住宿 (Good accommodation) : 0,大 面积 (large area) : 13,大 空间 (big space) : 87,边 (side) : 94,大 床 (big bed) : 27,一流 服务 (First-class service) : 61,棒 位置 (Great position) : 10,不错 房间 (Nice room) : 11,不错 住宿 (Good accommodation) : 0
不错 房间 (Nice room) : 304,不错 体验 (Good experience) : 0,便利 位置 (Convenient location) : 12,热情 服务 (Warm service) : 84,客房 (Room) : 88,不错 设施 (Good facilities) : 25,大 商场 (Big market) : 60,客房 (Room) : 9,不 算 (Not count) : 10,不错 体验 (Good experience) : 0
新 酒店 (New hotel) : 246,不错 保养 (Good maintenance) : 0,客房 (Room) : 12,客房 (Room) : 83,近 桥 (Near bridge) : 88,烤肉 (Barbecue) : 25,不错 房间 (Nice room) : 59,棒 服务 (Great service) : 9,棒 体验 (Great experience) : 10,不错 保养 (Good maintenance) : 0
不错 性价比 (Good value for money) : 242,不错 保持 (Good keep) : 0,边 (side) : 12,一流 (First class) : 82,新 设施 (New facility) : 85,欣赏 (enjoy) : 24,边 (side) : 59,风景 (landscape) : 9,热情 服务 (Warm service) : 10,不错 保持 (Good keep) : 0
大 超市 (big supermarket) : 232,不错 信号 (Good signal) : 0,近 山 (Near mountain) : 12,热情 人员 (Enthusiastic people) : 81,不错 房间 (Nice room) : 82,不错 景色 (Nice view) : 23,干净 卫生 (Clean and hygienic) : 58,景色 (view) : 8,舒服 床 (Comfortable bed) : 9,不错 信号 (Good signal) : 0
大 面积 (large area) : 228,不错 关键 (Good key) : 0,不错 味道 (Good taste) : 11,不错 选择 (Good choice) : 79,一流 服务 (First-class service) : 74,窗 (window) : 22,五星级 酒店 (five star hotel) : 57,干净 酒店 (Clean hotel) : 7,干净 房间 (Clean room) : 8,不错 关键 (Good key) : 0
棒 位置 (Great position) : 218,不错 内容 (Good content) : 0,大 商场 (Big market) : 11,不错 卫生 (Good health) : 78,不错 卫生 (Good health) : 73,干净 酒店 (Clean hotel) : 21,大 面积 (large area) : 54,新 酒店 (New hotel) : 7,日式 早餐 (Japanese breakfast) : 8,不错 内容 (Good content) : 0
大 空间 (big space) : 214,不错 内部 (Nice internal) : 0,大 空间 (big space) : 11,舒服 床 (Comfortable bed) : 76,不错 性价比 (Good value for money) : 73,日式 早餐 (Japanese breakfast) : 21,干净 酒店 (Clean hotel) : 52,一流 设施 (First-class facilities) : 6,棒 服务 (Great service) : 8,不错 内部 (Nice internal) : 0
一流 服务 (First-class service) : 206,不错 出品 (Not bad) : 0,远 酒店 (Far hotel) : 11,新 酒店 (New hotel) : 71,不错 选择 (Good choice) : 70,不错 味道 (Good taste) : 20,新 装修 (New decoration) : 42,不错 房间 (Nice room) : 6,近 酒店 (Near hotel) : 8,不错 出品 (Not bad) : 0
热情 服务 (Warm service) : 206,不错 出行 (Not bad travel) : 0,不错 总体 (Good overall) : 10,景色 (view) : 69,好吃 早餐 (Delicious breakfast) : 67,大 空间 (big space) : 19,棒 服务 (Great service) : 42,日式 服务 (Japanese service) : 6,不错 景色 (Nice view) : 7,不错 出行 (Not bad travel) : 0
不错 选择 (Good choice) : 198,不错 前台 (Good front desk) : 0,近 站 (Near station) : 10,不错 味道 (Good taste) : 66,热情 服务 (Warm service) : 61,大 面积 (large area) : 19,近 酒店 (Near hotel) : 40,边 (side) : 6,大 空间 (big space) : 7,不错 前台 (Good front desk) : 0
热情 人员 (Enthusiastic people) : 190,不错 区 (Nice area) : 0,不错 设施 (Good facilities) : 9,大 面积 (large area) : 66,大 空间 (big space) : 60,不错 房间 (Nice room) : 18,欣赏 (enjoy) : 36,日式 早餐 (Japanese breakfast) : 5,干净 酒店 (Clean hotel) : 7,不错 区 (Nice area) : 0
舒服 床 (Comfortable bed) : 186,不错 卫生 (Good health) : 0,热情 服务 (Warm service) : 9,好吃 早餐 (Delicious breakfast) : 63,日式 早餐 (Japanese breakfast) : 56,美景 (Beauty) : 17,棒 位置 (Great position) : 34,棒 环境 (Great environment) : 5,日式 服务 (Japanese service) : 7,不错 卫生 (Good health) : 0
大 商场 (Big market) : 183,不错 卫生间 (Nice bathroom) : 0,美食 (Gourmet) : 9,不 推荐 (Not recommended) : 62,棒 服务 (Great service) : 55,近 酒店 (Near hotel) : 17,舒服 床 (Comfortable bed) : 32,没有 早餐 (No breakfast) : 5,棒 早餐 (Great breakfast) : 7,不错 卫生间 (Nice bathroom) : 0
五星级 (Five star) : 179,不错 印象 (Good impression) : 0,舒服 床 (Comfortable bed) : 9,棒 酒店 (Great hotel) : 62,便利 位置 (Convenient location) : 54,不 吃 (Don't eat) : 16,日式 早餐 (Japanese breakfast) : 31,热情 人员 (Enthusiastic people) : 5,热情 人员 (Enthusiastic people) : 7,不错 印象 (Good impression) : 0
不错 卫生 (Good health) : 178,不错 去处 (Good place) : 0,饭 (rice) : 9,近 站 (Near station) : 62,大 面积 (large area) : 54,不错 风景 (Nice scenery) : 16,一流 设施 (First-class facilities) : 30,热情 服务员 (Enthusiastic waiter) : 5,一流 设施 (First-class facilities) : 6,不错 去处 (Good place) : 0
饭 (rice) : 177,不错 反响 (Good response) : 0,一流 (First class) : 8,便利 位置 (Convenient location) : 61,不错 总体 (Good overall) : 53,大 商场 (Big market) : 16,大 空间 (big space) : 28,近 地铁站 (Near subway station) : 5,不错 感觉 (Good feeling) : 6,不错 反响 (Good response) : 0
好吃 早餐 (Delicious breakfast) : 169,不错 反应 (Good response) : 0,不错 态度 (Good attitude) : 8,棒 位置 (Great position) : 61,大 商场 (Big market) : 53,好吃 早餐 (Delicious breakfast) : 15,窗 (window) : 28,远 点 (Further) : 5,不错 选择 (Good choice) : 6,不错 反应 (Good response) : 0
不错 味道 (Good taste) : 168,不错 反馈 (Good feedback) : 0,大 箱子 (big box) : 8,饭 (rice) : 61,饭 (rice) : 53,不 推荐 (Not recommended) : 14,花园 (garden) : 28,一流 酒店 (First class hotel) : 4,大 衣帽间 (Large cloakroom) : 6,不错 反馈 (Good feedback) : 0
棒 服务 (Great service) : 168,不错 口味 (Good taste) : 0,窗 (window) : 8,不错 总体 (Good overall) : 58,热情 人员 (Enthusiastic people) : 46,享用 (Enjoy) : 14,美景 (Beauty) : 27,大 面积 (large area) : 4,大 酒店 (big hotel) : 6,不错 口味 (Good taste) : 0
棒 早餐 (Great breakfast) : 164,不错 台 (Not bad) : 0,远 站 (Far station) : 8,近 地铁 (Near subway) : 57,舒服 床 (Comfortable bed) : 46,舒服 温泉 (Comfortable) : 14,远 点 (Further) : 27,日式 庭院 (Japanese style courtyard) : 4,棒 房间 (Great room) : 6,不错 台 (Not bad) : 0
日式 早餐 (Japanese breakfast) : 163,不错 吃 (Good eat) : 0,不 推荐 (Not recommended) : 7,近 地铁站 (Near subway station) : 55,便利 购物 (Convenience shopping) : 45,漂亮 酒店 (Beautiful hotel) : 13,不错 景色 (Nice view) : 26,热情 服务 (Warm service) : 4,欣赏 (enjoy) : 6,不错 吃 (Good eat) : 0
便利 位置 (Convenient location) : 161,不错 吃饭 (Good meal) : 0,不错 卫生 (Good health) : 7,远 点 (Further) : 55,不错 味道 (Good taste) : 44,热情 服务 (Warm service) : 13,不 推荐 (Not recommended) : 25,美食 (Gourmet) : 4,漂亮 酒店 (Beautiful hotel) : 6,不错 吃饭 (Good meal) : 0
不错 总体 (Good overall) : 160,不错 吹风机 (Nice hair dryer) : 0,不错 景色 (Nice view) : 7,没有 问题 (no problem) : 47,棒 早餐 (Great breakfast) : 43,大 卫生间 (Big toilet) : 12,不错 味道 (Good taste) : 25,舒服 床 (Comfortable bed) : 4,热情 服务员 (Enthusiastic waiter) : 6,不错 吹风机 (Nice hair dryer) : 0
不 推荐 (Not recommended) : 157,不错 周围 (Good around) : 0,不错 选择 (Good choice) : 7,近 桥 (Near bridge) : 46,不 推荐 (Not recommended) : 42,大 浴场 (Large bath) : 12,棒 早餐 (Great breakfast) : 25,一流 环境 (First-class environment) : 3,不 推荐 (Not recommended) : 5,不错 周围 (Good around) : 0
远 点 (Further) : 145,不错 周边 (Good surrounding) : 0,没有 大 (No big) : 7,窗 (window) : 43,大 箱子 (big box) : 41,大 酒店 (big hotel) : 12,热情 服务 (Warm service) : 25,不 吃 (Don't eat) : 3,不 选择 (Not choose) : 5,不错 周边 (Good surrounding) : 0
近 桥 (Near bridge) : 144,不错 味道 (Good taste) : 0,舒服 酒店 (Comfortable hotel) : 7,不错 方面 (Good aspect) : 42,五星级 (Five star) : 39,花园 (garden) : 12,不错 性价比 (Good value for money) : 24,不错 总体 (Good overall) : 3,不错 夜景 (Good night view) : 5,不错 味道 (Good taste) : 0
窗 (window) : 142,不错 咖啡 (Good coffee) : 0,不错 价格 (Good price) : 6,热情 服务员 (Enthusiastic waiter) : 42,不错 整体 (Good overall) : 38,远 点 (Further) : 12,不错 选择 (Good choice) : 24,不错 英语 (Good english) : 3,便利 位置 (Convenient location) : 5,不错 咖啡 (Good coffee) : 0
热情 服务员 (Enthusiastic waiter) : 123,不错 咖啡馆 (Nice cafe) : 0,不错 感觉 (Good feeling) : 6,便利 出行 (Convenience) : 41,窗 (window) : 38,不错 选择 (Good choice) : 11,漂亮 夜景 (Beautiful) : 24,便利 位置 (Convenient location) : 3,大 爱 (Big Love) : 5,不错 咖啡馆 (Nice cafe) : 0
近 地铁站 (Near subway station) : 122,不错 品 (Good product) : 0,不错 方面 (Good aspect) : 6,棒 服务 (Great service) : 41,不 过 (But) : 37,五星级 (Five star) : 11,热情 人员 (Enthusiastic people) : 24,意外 好吃 (Unexpectedly delicious) : 3,棒 环境 (Great environment) : 5,不错 品 (Good product) : 0
五星级 酒店 (five star hotel) : 121,不错 品牌 (Good brand) : 0,不错 条件 (Good condition) : 6,大 商场 (Big market) : 40,大 浴场 (Large bath) : 37,干净 卫生 (Clean and hygienic) : 11,热情 服务员 (Enthusiastic waiter) : 24,日式 花园 (Japanese garden) : 3,不错 总体 (Good overall) : 4,不错 品牌 (Good brand) : 0
新 装修 (New decoration) : 116,不错 品质 (Good quality) : 0,大 函馆 (Great Hakodate) : 6,大 箱子 (big box) : 40,大 站 (Big station) : 33,棒 设施 (Great facilities) : 11,不错 总体 (Good overall) : 23,棒 早餐 (Great breakfast) : 3,不错 方面 (Good aspect) : 4,不错 品质 (Good quality) : 0
大 江户 (Great Edo) : 111,不错 哒 (Not bad) : 0,大 超市 (big supermarket) : 6,日式 早餐 (Japanese breakfast) : 40,新 酒店 (New hotel) : 32,舒服 房间 (Comfortable room) : 11,棒 体验 (Great experience) : 21,棒 餐食 (Good meal) : 3,大 江户 (Great Edo) : 4,不错 哒 (Not bad) : 0
花园 (garden) : 111,不错 商业 (Good business) : 0,棒 位置 (Great position) : 6,近 车站 (Near the station) : 40,大 房 (Big room) : 30,一流 服务 (First-class service) : 10,棒 房间 (Great room) : 21,漂亮 大堂 (Beautiful lobby) : 3,大 浴室 (Big bathroom) : 4,不错 商业 (Good business) : 0
