Word,Weight
eager,-0.4728065331648285
eagerly,0.0
easier,0.21065090261602215
easily,0.7188187411492253
easy,0.14747408907358128
eatery,0.0
eating,-0.13240232845572653
ebisu,0.0
eclectic,0.5976012420932595
edge,0.0
efficient,1.9021062512795945
efficiently,0.8704046387095506
effort,-0.00021907817208825786
electrical,-0.5712722059440098
electronic,0.17218671991135467
elegant,-0.6573582398449247
elegantly,1.4466635149743083
elsewhere,-0.9515198890552267
employee,0.0
empty,0.013700618390469202
encounter,-0.602130917223848
enjoy,0.31213111898617973
enjoyable,1.4884082235300369
enjoyed,1.9999037625185778
enormous,0.6029567573499827
enough,0.4512727975051489
ensure,0.0
enter,0.8083227308370177
entertainment,0.0
entire,0.4990535512445602
entrance,-1.3967117456266227
entry,-0.09279874606021524
environment,0.008930365841884558
equally,1.8990686101861396
equip,0.0
equipment,0.0
equipped,1.1575760865374574
escape,0.4953770642348603
especially,-0.8919904405585319
essential,0.0
establishment,-0.0674956358473639
etc,0.5670583576510269
european,-0.3846236659127194
event,0.0
everyday,0.0
everyone,0.3325520958033812
everything,0.3742953360315992
everytime,0.0
everywhere,0.0
exactly,0.0
example,-0.4515536161046427
exceed,0.0
excellent,1.9995145393511684
exception,-0.6139774370555738
exceptional,-0.6440888011402717
exchange,0.17218671991135467
excited,0.0
exciting,0.0
exclusively,0.0
execute,0.0
executive,0.0
exhaust,0.0
exhibition,0.0
existent,-0.7600211074794885
exit,0.9705492393708712
expectation,0.40436784960640054
experience,0.927890298706002
explain,1.0362437441179841
explore,0.0
express,0.053689418777627035
exquisite,0.2404762385686711
extensive,0.5445815189796834
extent,0.0
extremely,-1.2515641008761897
eye,0.053355707533742885
fabulous,2.0
facial,1.8063978103381768
factor,0.1355094385256266
fail,0.0
fairly,-0.21197509918568258
fall,1.3664031717697056
familiar,0.0
family,0.3671093791721438
familymart,0.0
famous,0.7439602617360699
fan,0.5618303807920455
fantastic,1.0451509163385149
fare,-0.22725517905236167
fashion,0.0
father,0.0
faultless,0.0
favorite,-0.5279524326996122
feature,0.014192384476323778
feedback,-0.34228719286434894
feeling,-1.6740012374719324
female,-0.698082239141366
ferry,0.7639610816215847
festival,1.1081600997675087
field,0.0
fill,0.0
fine,1.999599316885763
finish,0.0
firework,0.0
firstly,0.0
fish,-0.01279145492104955
fitness,0.0
fixed,0.0
flagship,0.0
flat,0.0
flavor,0.8767416976495039
flight,-0.2870190260914092
floor,-0.0004158335480601849
fluent,-0.3270527125161662
fluently,0.0
fold,0.0
folder,0.0
folk,0.0
follow,0.7326663105314422
following,1.0922703606350694
fontaine,0.0
foreign,-0.06030939093761644
foreigner,0.0
forest,-0.09777793043611696
forget,-0.5337733207073837
forward,0.0
found,-0.00029229218366899623
fountain,0.0
foyer,0.0
frank,-0.684508336451398
frankly,0.029899188021152732
freak,0.14973249371910718
free,0.9544027779406591
french,0.5850717924498432
frequent,0.019878842534789543
fresh,0.010359374793228932
friday,0.0
fridge,-0.17451398683474117
friend,2.0
friendly,1.319107099575388
front,-0.000354497578904555
fruit,0.0
fry,-0.3784296274886349
fuji,-1.2082567383882652
fujikyu,0.5879417796776931
fully,-1.0259576565294557
function,-0.18382353453603037
functional,0.34171900782011905
funny,-2.0
furano,1.5726448040699754
fuss,0.0
future,0.9997385639559241
gaijin,0.0
gallery,0.0
garage,0.0
garbage,-0.7977405772481472
garden,-0.08727677465144551
gate,0.0
gear,0.053689418777627035
geisha,0.0
gel,0.0
general,1.039059859403242
generally,2.0
generous,0.0
gesture,-0.13970868309748516
getaway,0.0
gift,-0.3967582191092687
ginza,0.12084666979593994
gion,0.6933532166839074
girl,0.0
glad,0.5693581234939236
gladly,1.0452307635024902
glass,0.0
glimpse,0.0
global,0.0
glorious,0.0
godsend,0.0
gold,0.0
gondola,0.0
gonou,0.4148834563290127
good,1.1194388320532895
gora,0.0
gorgeous,0.19513233163498206
goryu,0.4661279347519315
gotemba,-0.7039242168563578
gracious,0.0
grand,-0.00040325865992851817
grateful,0.0
great,1.4381115511525226
greatly,0.0
green,-1.9636825226961365
greet,0.0
greeting,0.697395027270611
grill,0.0
grilled,0.0
gripe,-0.8120525379020866
grocery,0.0
ground,1.326110833377673
gush,0.0
guy,-0.4969172640209988
gyoen,0.0
hairdryer,0.0
hakata,-0.44512251887934323
hakodate,-0.28830789300187315
hakone,0.8715072537459914
hamamatsucho,0.0
handed,0.23636544505986923
handful,-1.5208282326680531
handy,0.27833087767332876
haneda,1.2743039011199937
hanger,0.0
hanging,-0.15995511726530887
hankyu,0.0
happily,0.9547487260362408
happo,0.3311340934156541
happy,-0.0002940058165731285
harajuku,0.0
harbor,0.0
harbour,0.053355707533742885
haven,0.0
head,-7.112415108989634e-05
healthy,-0.2288159180618153
hear,0.46921395178665315
heart,0.5462026581593545
heartbeat,0.960618005888151
hearty,0.0
heated,0.2228883942277215
heating,-0.6623648451588247
heaven,0.036698068195857594
heavenly,0.0
hell,0.01819742320357856
help,0.7298550029072763
helpful,1.9998852116387988
hesitate,1.9997465914020722
hesitation,0.0
hida,0.0
hide,0.5989518857550865
high,-0.00016500526867363474
highest,0.0
highland,0.6314767775491851
highlight,-0.33216712576509166
highly,0.4073478988385071
hike,-0.16791410527476508
hill,-0.14971668207118652
hilton,-0.06636679228175353
hip,-1.2480669760745493
hire,0.5373694286170319
hirosaki,0.0
hiroshima,1.1699021125284856
historical,0.0
hit,0.0
hokkaido,0.036698068195857594
hold,0.0
home,-0.37308079796280763
homemade,0.1549475246169686
hop,-0.6174254993466334
horrible,-0.1619973901241051
hoshinoya,0.09868914543327505
hoshokaku,0.015303190856854271
hospitable,0.0
hospital,0.0
hospitality,0.5709730875837602
host,0.6339348614807827
hotspot,0.0
hotspr,0.0
hotspring,0.0
house,0.390480254114693
hrs,-0.13651677197694212
hub,0.0
hubby,0.0
humidifier,0.8078499604914979
hungry,-0.4691213002218521
hustle,0.0
ichi,-0.13090688494383895
ideal,0.9076456997193393
imamiya,1.3162972747289106
immaculate,0.0
immaculately,0.0
immediate,0.42856510396538916
immediately,-0.00043311554862013324
imo,0.0
impeccable,0.40436784960640054
imperial,0.30570342260460887
important,-0.25773381498788517
impressed,0.27636035080119237
impressive,0.0
improve,0.0
improvement,-0.06636679228175353
inch,-0.09279874606021524
include,0.3917042873594436
inclusive,0.0
inconsistent,-0.033183396140876766
incredible,-0.9080318433012853
incredibly,0.0
indeed,-0.01587229334356921
indian,-0.7817490755842542
individual,0.0
indoor,0.5323988166300766
inexpensive,0.15827149199830873
influence,0.0
ingredient,0.0
initially,-0.6109725466866305
inland,0.0
insist,-0.3784296274886349
instant,2.0
instructor,0.0
insulation,0.12198097622238827
interact,0.0
interest,0.6386678542196248
interested,0.0
interesting,0.0
interior,0.5170584798006874
invaluable,0.536614369552807
invite,0.0
involve,0.0
iron,-0.13651677197694212
ishigaki,-0.08101095794954938
island,0.19971547506041998
italian,0.8597899375294042
item,0.0
itinerary,0.0
izakaya,0.053355707533742885
jacuzzi,-0.11259980190066311
jam,0.0
jean,0.536614369552807
jelly,0.0
jet,0.0
ji,0.0
job,0.09868914543327505
join,0.0
joint,0.0
joke,-0.3981953171535653
journey,0.026540322825094786
jr,-0.0003364058709922624
juice,0.036698068195857594
july,0.0
kabira,-0.34228719286434894
kaido,0.12184152185031273
kaiseki,0.04121498126451617
kamikochi,0.0
kanazawa,-0.35756367938950856
karaoke,0.1850083092620807
karasuma,0.6559756516401533
kawaramachi,1.3048524276211393
kayabacho,0.0
kettle,0.7453216148898845
kick,0.0
kid,0.0
kindly,0.3311340934156541
kirin,0.0
kitchen,0.0
kitchenette,0.1126906301942869
km,0.0
knee,0.0
knowledge,-0.21437178261753495
ko,0.0
kobe,0.0
koishiya,0.0
kurashiki,-0.20206508960585018
kyoko,0.0
kyoto,0.5533344122425194
kyushu,0.0
lady,1.2037995093001475
lag,0.0
lake,1.0851646583360053
landscape,0.0
laptop,0.5272706994732601
large,1.0762507957413532
larger,0.8077323768215344
largest,0.0
lastly,0.10787080431773705
latter,0.0
laugh,0.0
laundry,1.7773683699098106
lavender,0.0
lawson,-0.4153514404862316
layer,0.0
layout,0.0
lazy,1.0135682896713576
lcd,0.0
lead,0.0
league,-0.1961249187133021
learn,0.0
least,-0.4713475825659993
leg,0.0
lend,0.0
letter,0.697395027270611
level,0.08004368645243143
lighting,-0.5054028929709202
liking,-0.13806169289491302
limo,0.0
limosine,1.020640853837022
limousine,0.0
line,-0.0975359300899136
linen,0.0
liquid,0.0
list,-0.04525527227285275
listen,0.0
literally,0.2745718550657459
live,-1.3976116932032434
living,0.0
load,-0.3784296274886349
local,0.30181888771123955
locate,0.0
location,0.8804539731775609
lock,-0.343005819474772
locker,0.0
lodging,0.0
log,1.9997909820667985
london,-0.3056726898880354
lounge,-0.17007619714793742
love,-0.00017455782882525028
lovely,1.9996026864113374
lover,0.0
lower,-0.043524218877814214
loyalty,0.0
lucky,-0.00031183261349406025
lunch,0.9865600453498442
machine,1.4675312954671882
magnificent,0.0
mahoroba,-0.057623665833253845
maid,-0.36544590329553467
maintain,0.0
maintained,0.0
maker,0.4848363480603364
male,-0.7903577107474182
manager,-0.81951135012801
manner,0.0
map,1.2498361616010087
march,-0.9244822263491225
mark,-0.08141239074420129
market,-0.34817969258871906
mart,0.0
mask,0.0
massage,-0.31317778054152323
massive,0.0
master,0.0
matsumoto,0.7050352020630717
max,0.0
mcdonald,0.0
meal,0.026403353593174583
meat,0.0
mediocre,-0.1502780866295172
meet,-1.2726303376675174
meeting,0.9481525096973799
melt,0.0
member,0.6598408235950599
memorable,-1.1281750830305584
memorial,0.3400575230045746
menu,-0.5371566861043933
mess,0.0
metre,0.0
metro,0.7894650068456425
metropolitan,0.0
microwave,0.0
middle,-0.6383838100607001
mikasa,0.0
milk,-0.22565092931589067
mina,0.0
mine,1.0
mineral,0.21688167596969776
minor,0.0
mins,-0.6935482607947114
minute,0.5981959572983042
mirror,0.39409580482926526
misen,0.0
miso,0.0
mixed,-0.68059020068768
miyajima,0.8269313745946755
mizuki,0.0
moderately,0.0
modern,-0.05184741882080063
modest,1.0
moisturizing,0.0
mold,-0.904428209517292
moment,0.0
money,-0.5555057388666829
monorail,0.0
month,0.0
mostly,0.0
mother,0.0
mount,-0.03943331459941768
mountain,0.4864695930669187
mouth,0.0
mt,0.5879417796776931
multiple,0.5001497335085817
multus,0.0
museum,1.9674108826078982
music,-0.39060736480899194
myriad,1.6979033944540916
mystay,0.0
nabe,0.0
nagano,0.053689418777627035
nagasaki,0.0
nagoya,1.0433346561212662
nakajima,0.0
naked,-0.43887760348573435
namba,-0.4187970218808592
nankai,-0.14202813915068369
naoshima,0.0
nap,0.0
nara,0.0
narita,-0.23527243066844306
naritasan,0.0
natural,-0.35987710764199066
nature,-8.435932384476418e-05
navigate,0.8061852572144004
near,0.03212852537439034
nearby,0.9996212748179851
nearest,-1.1214676398041676
neat,0.14973249371910718
neck,0.0
negative,-1.1865528450939786
neighborhood,0.3775686281852628
neighbour,0.0
neighbourhood,2.0
neither,-1.1361135656905752
nespresso,0.0
network,0.0
nevertheless,0.8804001190793962
new,1.9997030054895875
newly,2.3537347388603203
next,-0.00021597470226386584
nic,0.0
nice,1.999951032659163
nicely,0.056729064022594214
nicer,1.189503239827683
nicest,0.21940373013025635
nightlife,0.04398546376704945
nightly,0.0
nijo,-0.39006280176664243
nikko,-0.07854251322751526
nippori,0.0
niseko,0.0
nishiki,0.25625489179545835
noodle,0.15689912059680175
northern,0.0
notch,0.39409580482926526
noticeably,0.0
november,0.0
number,-1.0195229402915023
numerous,0.0
oasis,0.0
obliging,0.0
obviously,-0.19406957347600454
occupy,0.1850083092620807
ocean,0.0
october,0.0
odori,0.22736269757999095
oedo,0.0
offered,0.036249530661720306
offering,-0.2964408559145615
office,-0.4675126398830357
ofuro,0.0
ohara,0.0
okay,0.6732843163331044
okinawa,-0.00025618472500345735
omiya,0.0
online,0.09549757266218395
onomichi,0.21234071182033956
onsen,0.43858423310406525
onset,0.242007154288639
onsite,0.0
opened,-0.00017468534026487958
opening,0.6271715500197397
operate,0.0
operated,0.06370250273464745
opinion,-0.9051181960656449
order,-0.10370546981001605
ordinary,-0.13651677197694212
organise,0.0
osaka,1.2186833865011162
outdated,-0.6840117827476593
outdoor,0.6929697311385961
outdoors,-0.40373450689086043
outer,0.0
outline,0.0
outside,0.9534325682786161
outstanding,0.11504555902322666
overall,0.16870326030083604
overlook,0.0
overnight,-0.00023173020513672649
oversee,0.0
owner,0.3311340934156541
package,0.4536436624677447
packet,-0.19406957347600454
pad,1.0716496124767318
pain,0.0
paint,-0.00016313886731582805
palace,-0.7199654234971695
paper,-0.372309664337253
parent,0.0
park,0.9701968222310078
parking,-1.9961545465807662
participate,0.11504555902322665
party,0.6466126385337563
pass,0.03284747826297951
password,0.0
past,1.446546968071016
pasta,0.0
pastry,0.9273589853141921
patch,0.0
patient,0.0
patron,0.0
payment,-2.0
pc,0.5183100969203727
peace,-0.5496508657418722
peaceful,1.1270868456675995
pearl,0.0
penny,0.0
perfect,0.9598300626341705
perfection,0.0
perfectly,0.1522941675460851
perk,0.0
personal,0.0
personally,1.3964043070822112
personnel,0.32683334570590294
phenomenal,1.5638861661511307
pick,-0.5456599408233785
pickle,0.0
picture,-0.18734826472578053
piece,0.0
pipe,0.0
plan,-0.5026489391182779
plane,0.0
plastic,-0.8435317777135211
plate,-0.21157627412775307
pleasant,0.6556311966079065
pleasantly,1.581436488282614
please,0.0
pleased,1.999882288975884
pleasure,0.0
plentiful,0.0
plenty,1.7334898851113398
plug,-0.4811215577952689
plus,0.3317048292959164
pluse,0.0
pole,0.0
policy,-1.682759973093617
polite,1.9997459677208669
politeness,0.0
pond,0.6029567573499827
pontocho,0.25625489179545835
pool,-0.302873989341659
poor,-1.7421083558542119
pop,0.0
popular,0.47625904296448424
portable,0.1549475246169686
positive,1.3559111988597283
possible,0.05434342815455229
post,-0.0002293637659197545
pot,0.1549475246169686
pour,0.0
powder,0.0
ppl,-1.3483152098699824
practically,0.0
practice,0.0
praise,0.0
prefecture,0.0
premise,0.40436784960640054
prepay,0.0
present,-0.09606680931863558
presentation,0.0
preserve,-8.435932384476418e-05
pressure,0.0
pretend,0.5989518857550865
pricey,-1.753954815672811
pricing,-0.0003114324439284367
pricy,-0.9867135160830984
prince,0.23636544505986923
print,-0.4287435652350699
privacy,0.9603663326209364
private,-0.00011718896418866365
problematic,-0.16312813621719
process,0.0
product,0.0
professional,0.010015605957659797
project,0.0
promotional,0.32774970053737307
prompt,0.0
promptly,0.659742868969155
property,-0.19411493178580574
provide,0.31305810837259174
proximity,1.64618557646352
purchase,0.0
pure,0.0
purpose,1.1512042067524784
putt,0.0
question,-0.31478915857230794
quick,1.0060517663146165
quickly,1.535583751308728
quiet,-0.0002064917324918758
quieter,0.0
rail,0.09752021561158486
railway,0.5976012420932595
raise,0.0
raman,0.0
rare,0.0
rate,1.044854819793285
rating,0.2527122871844911
razor,0.0
re,-0.15998540027485483
reachable,1.2813934277314292
readily,0.06370250273464745
ready,-0.15718291324033576
realise,-0.7039242168563578
realize,0.9141281355969167
reason,0.18622350246320485
reasonable,2.331233923593532
reasonably,0.5230955991896449
rebook,0.17985804021032656
receive,0.0
recent,0.0
recently,0.4148834563290127
receptionist,-0.8819125124065369
recognize,0.0
recomend,0.9997385639559241
recommend,0.9608240419208633
recommendation,0.8818219128670806
refill,0.0
reflect,0.0
refreshing,0.0
refrigerator,0.08267605593388505
refuse,0.0
regard,0.0
regency,0.0
region,0.4148834563290127
regret,0.5255518994617121
regular,0.6045962812103958
regularly,0.1536039903071943
relax,-0.32109138966786754
relaxation,-0.13651677197694212
relaxing,1.5044512619368648
relief,0.036698068195857594
remember,-0.9926656445049318
remind,-1.424728897144398
remote,0.0
renovate,-0.43269018138287546
renovation,-0.953613584362595
rent,0.276074341317067
rental,-0.10456434550302729
replenish,0.1536039903071943
report,0.0
represent,0.0
request,-0.9965808490947525
requirement,-1.1361135656905752
research,0.7373569996528998
reservation,0.0
reserve,0.0
respect,0.6017601630880156
responsive,0.0
restuarant,0.0
retire,0.0
return,0.7111589158277043
reviewer,0.0
reviews,-0.06763092853283004
revisit,0.6266154256239099
reward,0.0
richmond,0.35213935925217504
ride,0.008978587382048181
ridiculous,-0.02007127232878482
ridiculously,0.0
right,1.2477210132042802
ritz,0.0
river,0.0
rock,0.0
rollaway,-0.3803681935339993
romantic,-0.3243597975815115
rooftop,0.036698068195857594
roomy,0.0
ropeway,0.0
roppongi,-0.0001517788890534888
rotenburo,0.0
rough,0.0
roughly,0.0
round,0.06436726303858846
route,0.026540322825094786
royal,-0.21437178261753495
rude,-0.512287436433629
rule,0.3426117851726177
rush,0.0
ryonkan,0.0
sachet,0.0
sake,0.0
salad,0.12809739930429434
salmon,0.0
salt,0.0
sample,0.0
san,0.0
sand,0.0
sandwich,0.0
sanga,-0.44512251887934323
sannomiya,0.0
sanoya,0.36691392925904115
sapporo,-0.4645361502627634
sashimi,0.2300911180464533
satisfactory,1.9997433024476279
satisfied,-0.16791410527476508
satisfy,0.0
sauna,0.0
save,0.0
scale,1.924953443968343
scene,0.0
scenery,0.08287194561075935
scenic,0.4148834563290127
schedule,-0.35756367938950856
screen,0.0
seafood,0.12809739930429434
seamless,0.0
seat,-0.00043034693208643393
second,-0.8679487436093957
section,0.0
select,0.0
selection,-0.4034418538622741
self,-0.4460563256715944
sell,0.0
send,0.0
sendai,0.15958431724911878
senior,1.9997818088958819
sensation,0.0
sensational,0.05527357507078371
sense,-2.0
separate,0.7922890476489338
separated,0.0
seperate,0.0
serene,-0.579280837772247
serve,0.7100284263891872
served,-0.16332627673571376
server,0.0
seto,0.0
setting,0.0
sex,0.0
shampoo,-8.435932384476418e-05
sharp,-0.6541121608936032
shelf,0.0
shell,-0.21437178261753495
shibuya,0.0
shikanoyu,0.49517854888372764
shimanami,0.12184152185031273
shimbashi,0.0
shinagawa,-0.12135943553110577
shingawa,0.0
shinjuku,-0.5255409782809717
shinkansen,0.981417244748023
shinsaibashi,0.0
shiomi,0.0
ship,0.0
shiseido,0.0
shock,0.0
shoe,0.0
shoot,-0.08141239074420129
shop,0.48720631020759053
shopping,1.1467293410829513
short,0.0003253291213520526
showa,0.0
shrimp,0.0
shrine,0.0
shutter,1.054715774862618
shuttle,0.0016201820095892439
sierra,-0.27147196418755104
sight,-0.5959481869172448
sightseeing,0.09868914543327505
signal,0.0
significantly,0.41088823949537817
