Word_ID,Word,Positive_Entropy,Negative_Entropy
181,Airport,0.19295864587455064,0.0
182,Airport.,0.10495354294845384,0.0
183,Akbar,0.0,0.0
184,Akihabara,0.1272668361294489,0.0
185,All,0.34909818464232883,0.0
186,Almost,0.0,0.0
187,Alp.,0.0,0.0
188,Also,0.3171205258234471,0.2848087572494101
189,"Also,",0.24265686089029603,0.2571394221655582
190,"Alternatively,",0.06621831298891936,0.0
191,Although,0.15375416132501663,0.2596614838415569
192,Altogether,0.06621831298891936,0.0
193,Always,0.10495354294845384,0.0
194,Aman,0.0,0.07017044016920163
195,Amazing,0.10495354294845384,0.0
196,American,0.24265686089029603,0.19699333059195687
197,An,0.356544300894272,0.24886603150783357
198,And,0.31951422343956454,0.1813879564964837
199,Annex,0.06621831298891936,0.07017044016920163
200,Another,0.06621831298891936,0.07017044016920163
201,Any,0.06621831298891936,0.0
202,Aomori,0.0,0.0
203,"Apparently,",0.0,0.0
204,Apple,0.0,0.0
205,Aqua,0.09932746948337903,0.0
206,Arashiyama,0.09932746948337903,0.0
207,Art,0.14909908494106677,0.0
208,As,0.35712378316044663,0.2647921740975372
209,Asahikawa,0.060808000955840935,0.0
210,Asakusa,0.16697878890295967,0.0
211,Asian,0.13243662597783873,0.0
212,Aside,0.06621831298891936,0.0
213,Ask,0.06621831298891936,0.0
214,At,0.2290777256866885,0.1813879564964837
215,Aussie,0.0,0.0
216,Australia,0.10495354294845384,0.0
217,Ayame,0.0,0.0
218,BBC,0.0,0.0
219,Bar,0.13243662597783873,0.07017044016920163
220,Bath,0.2099070858969077,0.07017044016920163
221,Bathroom,0.1858983068997938,0.0
222,Bay,0.09932746948337903,0.0
223,Be,0.3587904094059781,0.24274983941503284
224,Beautiful,0.2099070858969077,0.0
225,Because,0.0,0.0
226,Bed,0.26487325195567746,0.0
227,Beds,0.19865493896675807,0.0
228,Before,0.0,0.0
229,Being,0.13243662597783873,0.0
230,Benesse,0.06621831298891936,0.0
231,Beppu,0.06621831298891936,0.0
232,Best,0.06621831298891936,0.0
233,Bic,0.10495354294845384,0.0
234,Big,0.13243662597783873,0.0
235,Bike,0.06621831298891936,0.0
236,Booked,0.10495354294845384,0.0
237,Both,0.20672881171615212,0.0
238,Breakfast,0.37372663563895253,0.2596614838415569
239,Breakfasts,0.06621831298891936,0.0
240,Brighton,0.06621831298891936,0.0
241,Brilliant,0.06621831298891936,0.0
242,Buffet,0.06621831298891936,0.0
243,Bus,0.10495354294845384,0.0
244,But,0.3562381763532369,0.3360473240603936
245,"But,",0.10495354294845384,0.0
246,By,0.17117185593737322,0.11121751632728208
247,CNN,0.06621831298891936,0.14034088033840325
248,Cafe,0.15375416132501663,0.0
249,Came,0.13243662597783873,0.0
250,Camera,0.06621831298891936,0.0
251,Can,0.2099070858969077,0.0
252,Can't,0.10495354294845384,0.0
253,Car,0.11869508446314629,0.11121751632728208
254,Castle,0.17117185593737322,0.0
255,"Castle,",0.06621831298891936,0.0
256,Central,0.10495354294845384,0.0
257,Centre,0.1272668361294489,0.0
258,Check,0.1884864114293998,0.162930716459482
259,Check-in,0.10495354294845384,0.0
260,Chinese,0.1858983068997938,0.14034088033840325
261,"Chinese,",0.06621831298891936,0.0
262,Chitose,0.06621831298891936,0.0
263,City,0.060808000955840935,0.0
264,Clean,0.2706648937524926,0.0
265,"Clean,",0.15375416132501663,0.0
266,Cleanliness,0.0,0.0
267,Close,0.17117185593737322,0.0
268,Club,0.0,0.11121751632728208
269,Coffee,0.06621831298891936,0.0
270,Coin,0.06621831298891936,0.0
271,Coming,0.0,0.0
272,Concierge,0.10495354294845384,0.0
273,Connected,0.06621831298891936,0.0
274,Cons:,0.0,0.21051132050760488
275,Convenient,0.17117185593737322,0.0
276,Conveniently,0.10495354294845384,0.0
277,Country,0.0,0.0
278,Courtyard,0.06621831298891936,0.0
279,Cruise,0.06621831298891936,0.0
280,Cycling,0.06621831298891936,0.0
281,Dai,0.17117185593737322,0.0
282,Daimon,0.06621831298891936,0.0
283,Decent,0.13243662597783873,0.0
284,Definately,0.0,0.0
285,Definitely,0.1858983068997938,0.07017044016920163
286,Delicious!,0.06621831298891936,0.0
287,Desk,0.06621831298891936,0.0
288,Despite,0.10495354294845384,0.19699333059195687
289,Did,0.15375416132501663,0.07017044016920163
290,Didn't,0.0,0.0
291,Different,0.06621831298891936,0.0
292,Dinner,0.2861907873028553,0.07017044016920163
293,Disney,0.2179617159802392,0.0
294,DisneySea,0.0,0.0
295,Disneyland,0.18907901219287265,0.0
296,Disneyland.,0.10495354294845384,0.0
297,Do,0.3010677556738887,0.28480875724941007
298,Domoco,0.0,0.0
299,Don't,0.06621831298891936,0.14034088033840325
300,Dont,0.10495354294845384,0.0
301,Dori,0.06621831298891936,0.0
302,Dormy,0.06621831298891936,0.07017044016920163
303,Dotonbori,0.1272668361294489,0.0
304,Due,0.0,0.0
305,During,0.15375416132501663,0.07017044016920163
306,Each,0.06621831298891936,0.0
307,East,0.06621831298891936,0.0
308,Easy,0.17117185593737322,0.0
309,Ebisu,0.06621831298891936,0.0
310,English,0.419376567807788,0.3760096904248193
311,"English,",0.23484944268496938,0.14034088033840325
312,English.,0.2587077042734705,0.162930716459482
313,Enjoy,0.13243662597783873,0.0
314,Especially,0.10495354294845384,0.0
315,European,0.0,0.07017044016920163
316,Even,0.15375416132501663,0.14034088033840325
317,Every,0.29085184984824747,0.0
318,Everyone,0.10495354294845384,0.0
319,Everything,0.24503687545249542,0.0
320,Excellent,0.2290777256866885,0.0
321,Executive,0.1270263139447603,0.0
322,Express,0.1272668361294489,0.0
323,Express.,0.06621831298891936,0.0
324,Extremely,0.06621831298891936,0.0
325,FREE,0.0,0.07017044016920163
326,Fantastic,0.10495354294845384,0.0
327,"Finally,",0.06621831298891936,0.0
328,First,0.24503687545249542,0.0
329,"First,",0.15375416132501663,0.0
330,Firstly,0.06621831298891936,0.0
331,Fish,0.10495354294845384,0.0
332,Fontaine,0.09932746948337903,0.0
333,Food,0.2373901689262926,0.162930716459482
334,For,0.3290928169780097,0.2806817606768065
335,Forest,0.06621831298891936,0.0
336,Fortunately,0.17117185593737322,0.0
337,"Fortunately,",0.06621831298891936,0.0
338,Found,0.06621831298891936,0.0
339,Free,0.2812905936394493,0.0
340,French,0.1858983068997938,0.0
341,Friday,0.0,0.07017044016920163
342,Friendly,0.24503687545249542,0.0
343,"Friendly,",0.10495354294845384,0.0
344,From,0.20672881171615212,0.0
345,Front,0.15375416132501663,0.0
346,Fuji,0.205733053882335,0.0
347,Fuji.,0.06621831298891936,0.0
348,Fujikyu,0.060808000955840935,0.0
349,Fujioka,0.0,0.0
350,Fukuoka,0.10495354294845384,0.07017044016920163
351,"Fukuoka,",0.0,0.0
352,Fun,0.06621831298891936,0.0
353,Furano,0.13243662597783873,0.0
354,"Furthermore,",0.0,0.0
355,GO,0.060808000955840935,0.0
356,GREAT,0.10495354294845384,0.0
357,Gai,0.10495354294845384,0.0
358,Garden,0.17117185593737322,0.0
359,Gero,0.06621831298891936,0.0
360,Get,0.06621831298891936,0.0
361,Ginza,0.24435329052759844,0.11121751632728208
362,"Ginza,",0.060808000955840935,0.0
363,Ginza.,0.10495354294845384,0.0
364,Gion,0.2290777256866885,0.0
365,Given,0.06621831298891936,0.0
366,Giving,0.06621831298891936,0.0
367,Go,0.3852945494651271,0.24274983941503284
368,Gold,0.15375416132501663,0.07017044016920163
369,Golden,0.10495354294845384,0.07017044016920163
370,Gondola,0.13243662597783873,0.0
371,Gondolas,0.06621831298891936,0.0
372,Gonou,0.06621831298891936,0.0
373,Good,0.33780247692705456,0.07017044016920163
374,Google,0.0,0.07017044016920163
375,Goryu,0.060808000955840935,0.0
376,Got,0.0,0.11121751632728208
377,Grand,0.2099070858969077,0.11121751632728208
378,Great,0.34830773227778145,0.0
379,Gym,0.06621831298891936,0.0
380,Gyoen,0.06621831298891936,0.0
381,Had,0.17117185593737322,0.07017044016920163
382,Hakata,0.14909908494106677,0.0
383,Hakodate,0.11726936075151205,0.0
384,"Hakodate,",0.06621831298891936,0.0
385,Hakodate.,0.06621831298891936,0.0
386,Hakone,0.16699782392280046,0.0
387,Hakuba,0.1270263139447603,0.14034088033840325
388,Hakuba.,0.0,0.07017044016920163
389,Hamamatsucho,0.05372146876649833,0.0
390,Haneda,0.19348514911836825,0.0
391,Happo,0.1270263139447603,0.0
392,Harajuku,0.06621831298891936,0.0
393,Has,0.06621831298891936,0.07017044016920163
394,Have,0.06621831298891936,0.07017044016920163
395,Having,0.1858983068997938,0.0
396,He,0.2832563454048952,0.14034088033840325
397,Hell,0.09932746948337903,0.0
398,Helpful,0.10495354294845384,0.0
399,Herbis,0.0,0.0
400,Hida,0.060808000955840935,0.0
401,Highly,0.1858983068997938,0.0
402,Hilton,0.0,0.05692774309294169
403,Hirosaki,0.1272668361294489,0.0
404,Hiroshima,0.23484944268496938,0.0
405,"Hiroshima,",0.06621831298891936,0.0
406,Hiroshima.,0.06621831298891936,0.0
407,Hokkaido,0.17117185593737322,0.0
408,Hokkaido.,0.0,0.0
409,Holiday,0.0,0.0
410,Hoshinoya,0.06621831298891936,0.0
411,Hoshokaku,0.06621831298891936,0.0
412,Hotel,0.41512493300898756,0.2741482327867641
413,Hotel),0.06621831298891936,0.0
414,"Hotel,",0.06621831298891936,0.0
415,Hotel.,0.13243662597783873,0.0
416,Hotel:,0.06621831298891936,0.0
417,Hotels,0.06621831298891936,0.0
418,House,0.09932746948337903,0.0
419,However,0.26487325195567746,0.3408866647617178
420,"However,",0.21997247431393596,0.3174203335891753
421,Huge,0.06621831298891936,0.0
422,Hyatt,0.14051049872723276,0.162930716459482
423,"Hyatt,",0.06621831298891936,0.0
424,Hyatt.,0.06621831298891936,0.0
425,I,0.582901508224377,0.5509145128449714
426,I'd,0.21997247431393596,0.19699333059195687
427,I'll,0.13243662597783873,0.0
428,I'm,0.1858983068997938,0.14034088033840325
429,I've,0.2290777256866885,0.15799780977341651
430,IMO.,0.06621831298891936,0.0
431,Ibis,0.0,0.0
432,Ice,0.06621831298891936,0.0
433,Ichi.,0.0,0.0
434,Ideal,0.10495354294845384,0.0
435,If,0.39575619445432103,0.3476381357844817
436,Ikebukuro,0.0,0.07017044016920163
437,Imperial,0.13243662597783873,0.0
438,In,0.38982619627620885,0.2926054728237658
439,Inland,0.06621831298891936,0.0
440,Inn,0.223737342893462,0.14034088033840325
441,"Inn,",0.09932746948337903,0.0
442,International,0.06621831298891936,0.0
443,Internet,0.17117185593737322,0.07017044016920163
444,Ishigaki,0.060808000955840935,0.0
445,Island,0.15375416132501663,0.0
446,"Island,",0.0,0.0
447,Island.,0.06621831298891936,0.0
448,It,0.4896070713322903,0.4254936900482225
449,It's,0.3228142758209818,0.24274983941503284
450,Italian,0.2099070858969077,0.0
451,Its,0.18047672456849911,0.14034088033840325
452,Ive,0.13243662597783873,0.0
453,JPY,0.060808000955840935,0.10525566025380244
454,JR,0.36679920811723504,0.15799780977341651
455,Japan,0.5125112024908101,0.4620511630930983
456,Japan!,0.15375416132501663,0.0
457,Japan's,0.06621831298891936,0.0
458,Japan).,0.06621831298891936,0.0
459,"Japan,",0.2521166198887131,0.23310115662868358
460,Japan.,0.3099555686239601,0.2515583966656854
461,Japan;,0.0,0.0
462,Japanese,0.4824869783017728,0.41728158857985465
463,"Japanese,",0.10495354294845384,0.14034088033840325
464,Japanese-style,0.06621831298891936,0.07017044016920163
465,Japanese.,0.19865493896675807,0.1813879564964837
466,John,0.0,0.0
467,Just,0.19865493896675807,0.1813879564964837
468,Kabira,0.06621831298891936,0.0
469,Kaido,0.06621831298891936,0.0
470,Kaiseki,0.10495354294845384,0.0
471,Kamikochi,0.06621831298891936,0.0
472,Kanazawa,0.1858983068997938,0.07017044016920163
473,"Kanazawa,",0.0,0.0
474,Kayabacho,0.06621831298891936,0.0
475,King,0.15375416132501663,0.0
476,Kitanomine,0.06621831298891936,0.0
477,Kobe,0.1655457824722984,0.0
478,Kobe's,0.0,0.0
479,"Kobe,",0.06621831298891936,0.0
480,Koishiya,0.06621831298891936,0.0
481,Kyoto,0.39422748718964307,0.23310115662868358
482,"Kyoto,",0.1858983068997938,0.0
483,Kyoto.,0.2761253988858271,0.0
484,Kyushu.,0.06621831298891936,0.0
485,LAN,0.10495354294845384,0.07017044016920163
486,LCD,0.06621831298891936,0.0
487,Lake,0.17117185593737322,0.0
488,Large,0.06621831298891936,0.0
489,Last,0.15375416132501663,0.06443722288114766
490,"Lastly,",0.06621831298891936,0.0
491,Lavender,0.06621831298891936,0.0
492,Lawson,0.15375416132501663,0.0
493,Lawson's.,0.0,0.0
494,Let,0.0,0.0
495,Like,0.15375416132501663,0.0
496,Liked,0.06621831298891936,0.0
497,Limited,0.0,0.07017044016920163
498,Limousine,0.06621831298891936,0.0
499,Line,0.18210036071952826,0.0
500,Little,0.06621831298891936,0.0
501,Lobby,0.06621831298891936,0.0
502,Local,0.0,0.0
503,Located,0.17117185593737322,0.0
504,Location,0.3615143516645273,0.0
505,Location:,0.10495354294845384,0.0
506,London,0.0,0.07017044016920163
507,Looking,0.0,0.0
508,Lots,0.2373901689262926,0.0
509,Lounge,0.060808000955840935,0.0
510,Loved,0.1858983068997938,0.0
511,Lovely,0.10495354294845384,0.0
512,Luckily,0.10495354294845384,0.0
513,"Luckily,",0.0,0.0
514,Luggage,0.06621831298891936,0.0
515,Mahoroba,0.06621831298891936,0.0
516,Main,0.10495354294845384,0.07017044016920163
517,Make,0.15375416132501663,0.0
518,Makes,0.06621831298891936,0.0
519,Mami,0.0,0.0
520,Management,0.0,0.0
521,Mandarin,0.09932746948337903,0.11121751632728208
522,Many,0.15375416132501663,0.0
523,March,0.06621831298891936,0.0
524,Market,0.15375416132501663,0.0
525,Market.,0.0,0.0
526,Marriott,0.10495354294845384,0.07017044016920163
527,Matsumoto,0.10495354294845384,0.0
528,Maybe,0.0,0.14034088033840325
529,Mayu,0.0,0.0
530,Med,0.0,0.07017044016920163
531,Meiji-Jingumae,0.0,0.0
532,Metro,0.21531739792998614,0.0
533,"Metro,",0.06621831298891936,0.0
534,Metro.,0.06621831298891936,0.0
535,Michelin,0.0,0.0
536,Mikasa,0.060808000955840935,0.0
537,Mina,0.10077951093388113,0.0
538,Misen,0.060808000955840935,0.0
539,Miyajima,0.10495354294845384,0.0
540,Modern,0.13243662597783873,0.0
541,Momijiya,0.0,0.0
542,Monday,0.0,0.0
543,Monorail,0.06621831298891936,0.0
544,Most,0.10495354294845384,0.1813879564964837
545,Mount,0.06621831298891936,0.0
546,Mt,0.22635378342813936,0.0
547,Mt.,0.15375416132501663,0.0
548,Much,0.06621831298891936,0.0
549,Museum,0.18210036071952826,0.0
550,My,0.3570701628371669,0.23310115662868358
551,NO,0.10495354294845384,0.2068416015058527
552,NOT,0.06621831298891936,0.162930716459482
553,Nagano,0.05372146876649833,0.0
554,Nagasaki,0.09662231346683985,0.0
555,Nagasaki.,0.0,0.0
556,Nagoya,0.22888788728525714,0.0
557,Naha,0.13243662597783873,0.11121751632728208
558,Naha.,0.0,0.0
559,Namba,0.2099070858969077,0.0
560,Naoshima,0.06621831298891936,0.0
561,Nara,0.1951919052327034,0.0
562,"Nara,",0.10495354294845384,0.0
563,Nara.,0.13243662597783873,0.0
564,Narita,0.26734989616809784,0.07017044016920163
565,Narita.,0.13243662597783873,0.0
566,Naritasan,0.06621831298891936,0.0
567,Nearby,0.06621831298891936,0.0
568,Needless,0.0,0.0
569,Nespresso,0.06621831298891936,0.0
570,New,0.17117185593737322,0.0
571,Next,0.17117185593737322,0.0
572,Nic,0.2863876360073956,0.0
573,Nice,0.29085184984824747,0.0
574,Niigata,0.0,0.0
575,Nijo,0.060808000955840935,0.0
576,Nikko,0.06621831298891936,0.0
577,Nippori,0.060808000955840935,0.0
578,Niseko,0.10495354294845384,0.0
579,Nishiki,0.10495354294845384,0.0
580,No,0.35076365683822236,0.3853943623876849
581,None,0.0,0.07017044016920163
582,North,0.10495354294845384,0.14034088033840325
583,Northern,0.06621831298891936,0.0
584,Not,0.2099070858969077,0.3113185561831578
585,Note,0.0,0.0
586,Nothing,0.0,0.11121751632728208
587,Nov,0.13243662597783873,0.0
588,Now,0.17117185593737322,0.0
589,OK,0.2373901689262926,0.1813879564964837
590,"OK,",0.06621831298891936,0.11121751632728208
591,OK.,0.06621831298891936,0.0
592,Odori,0.13243662597783873,0.0
593,Oedo,0.06621831298891936,0.0
594,Of,0.17117185593737322,0.0
595,Oh,0.18841433888457937,0.07017044016920163
596,"Oh,",0.06621831298891936,0.0
597,Ohara,0.11869508446314629,0.0
598,Okinawa,0.17117185593737322,0.0
599,Okinawa.,0.10495354294845384,0.0
600,Old,0.06621831298891936,0.07017044016920163
601,Omori,0.0,0.0
602,On,0.4004397548941689,0.34311101061227517
603,Once,0.10495354294845384,0.0
604,One,0.21531739792998614,0.23986332330415175
605,Only,0.10495354294845384,0.24274983941503284
606,Onomichi,0.06621831298891936,0.0
607,Onsen,0.33004423755061474,0.11121751632728208
608,"Onsen,",0.10495354294845384,0.0
609,Onsen.,0.13243662597783873,0.0
610,Onsen:,0.06621831298891936,0.0
611,Opposite,0.06621831298891936,0.0
612,Or,0.14909908494106677,0.11121751632728208
613,Oriental,0.09932746948337903,0.11121751632728208
614,Osaka,0.31134170566341945,0.07017044016920163
615,"Osaka,",0.13243662597783873,0.0
616,Osaka.,0.10495354294845384,0.0
617,Otaru,0.10495354294845384,0.07017044016920163
618,Other,0.14909908494106677,0.162930716459482
619,Others,0.0,0.07017044016920163
620,Otherwise,0.10495354294845384,0.0
621,"Otherwise,",0.0,0.0
622,Our,0.3457872689928828,0.14034088033840325
623,Ours,0.06621831298891936,0.0
624,Ousen,0.0,0.0
625,Outside,0.06621831298891936,0.0
626,Over,0.3524091002917747,0.14034088033840325
627,Overall,0.3396524682248103,0.14034088033840325
628,"Overall,",0.2761253988858271,0.11121751632728208
629,"Palace,",0.06621831298891936,0.0
630,Park,0.2099070858969077,0.11121751632728208
631,Parking,0.06621831298891936,0.0
632,Peninsula,0.0,0.0
633,Perfect,0.15375416132501663,0.0
634,Perhaps,0.0,0.07017044016920163
635,Personally,0.10495354294845384,0.0
636,Plaza,0.0,0.0
637,Please,0.06621831298891936,0.0
638,Plenty,0.15375416132501663,0.0
639,Plus,0.1858983068997938,0.0
640,"Plus,",0.10495354294845384,0.0
641,Port,0.13243662597783873,0.0
642,Powder,0.0,0.0
643,Price,0.15375416132501663,0.0
644,Prince,0.10495354294845384,0.0
645,Probably,0.0,0.07017044016920163
646,Pros:,0.17117185593737322,0.0
647,Public,0.06621831298891936,0.0
648,Queen,0.0,0.07017044016920163
649,Quiet,0.13243662597783873,0.0
650,Quite,0.10495354294845384,0.0
651,Rainbow,0.0,0.0
652,Really,0.14909908494106677,0.07017044016920163
653,Reasonably,0.06621831298891936,0.0
654,Reception,0.13243662597783873,0.0
655,Recommended.,0.06621831298891936,0.0
656,Red,0.0,0.0
657,Resort,0.0,0.11121751632728208
658,Restaurant,0.15375416132501663,0.0
659,Restaurants,0.06621831298891936,0.0
660,Richmond,0.09932746948337903,0.0
661,Right,0.1858983068997938,0.0
662,Rob,0.0,0.0
663,Room,0.3992063248486303,0.36277591299296746
664,Rooms,0.29085184984824747,0.2926054728237658
665,Rooms:,0.0,0.07017044016920163
666,Roppongi,0.1409182170647421,0.0
667,Roppongi.,0.0,0.0
668,Roughly,0.06621831298891936,0.0
669,Royal,0.06621831298891936,0.0
670,Ryokan,0.25308163080839563,0.162930716459482
671,Ryokan.,0.14909908494106677,0.0
672,Sakura,0.10495354294845384,0.07017044016920163
673,Sam,0.0,0.07017044016920163
674,Same,0.0,0.07017044016920163
675,Sanga,0.060808000955840935,0.0
676,Sannomiya,0.06621831298891936,0.0
677,Sanoya,0.06621831298891936,0.0
678,Sapporo,0.19865493896675807,0.07017044016920163
679,Sea,0.19348514911836825,0.06443722288114766
680,Sendai,0.06621831298891936,0.0
681,Service,0.26487325195567746,0.11121751632728208
682,Service:,0.0,0.0
683,Seto,0.14909908494106677,0.0
684,She,0.13243662597783873,0.0
685,Shibuya,0.19865493896675807,0.0
686,Shibuya.,0.06621831298891936,0.0
687,Shijo,0.06621831298891936,0.07017044016920163
688,Shikanoyu,0.06621831298891936,0.0
689,Shimanami,0.06621831298891936,0.0
690,Shimbashi,0.10495354294845384,0.0
691,Shin-Imamiya,0.06621831298891936,0.0
692,Shinagawa,0.1272668361294489,0.07017044016920163
693,Shinjuku,0.28794333777197667,0.1813879564964837
694,Shinjuku.,0.10495354294845384,0.0
695,Shinkansen,0.10495354294845384,0.0
696,Shinsaibashi,0.09932746948337903,0.0
697,Shiomi,0.06621831298891936,0.0
