多 选择 (multiple choice) : 38,一般 景观 (General landscape) : 0,华人 (Chinese) : 2,一般 性价比 (Average value for money) : 12,没有 多 (No more) : 11,多 选择 (multiple choice) : 4,多 选择 (multiple choice) : 7,一般 品种 (General variety) : 0,一般 其它 (General other) : 0,一般 景观 (General landscape) : 0
一般 房间 (Average room) : 37,一般 服务 (General service) : 0,多 吃饭 (Eat more) : 2,一般 感觉 (General feeling) : 10,一般 卫生 (General hygiene) : 10,多 饭店 (Many restaurants) : 4,没有 多 (No more) : 7,一般 地方 (General place) : 0,一般 卫生 (General hygiene) : 0,一般 服务 (General service) : 0
多 吃 (Eat more) : 37,一般 条件 (General condition) : 0,多 地方 (Many places) : 2,一般 条件 (General condition) : 10,没有 订 (Not ordered) : 10,没有 一般 (No average) : 4,一般 态度 (General attitude) : 6,一般 地段 (General location) : 0,一般 印象 (General impression) : 0,一般 条件 (General condition) : 0
多 游客 (Many tourists) : 35,一般 比较 (General comparison) : 0,多 房间 (Multiple rooms) : 2,多 客人 (Multiple guests) : 10,不 需要 (Not needed) : 9,多 吃 (Eat more) : 3,一般 自助餐 (Average buffet) : 6,一般 地点 (General location) : 0,一般 口味 (General taste) : 0,一般 比较 (General comparison) : 0
不 订 (Not order) : 34,一般 水平 (The general level) : 0,多 米 (Many meters) : 2,多 酒店 (Multiple hotels) : 10,多 种类 (Many kinds) : 9,多 地方 (Many places) : 3,不 能 (Can't) : 6,一般 大小 (General size) : 0,一般 口感 (General taste) : 0,一般 水平 (The general level) : 0
多 客人 (Multiple guests) : 34,一般 水质 (General water quality) : 0,多 酒店 (Multiple hotels) : 2,没有 中文 (no Chinese) : 10,没有 一般 (No average) : 9,多 种类 (Many kinds) : 3,华人 (Chinese) : 6,一般 好 (Fair good) : 0,一般 味道 (General taste) : 0,一般 水质 (General water quality) : 0
多 酒店 (Multiple hotels) : 32,一般 沙滩 (Average beach) : 0,多 附近 (Many nearby) : 2,没有 订 (Not ordered) : 10,陈旧 设备 (Obsolete equipment) : 9,多 设施 (Multiple facilities) : 3,老 店 (Old shop) : 6,一般 宵夜 (Average supper) : 0,一般 品牌 (General brand) : 0,一般 沙滩 (Average beach) : 0
没有 订 (Not ordered) : 32,一般 温泉 (General hot spring) : 0,没有 一般 (No average) : 2,一般 味道 (General taste) : 9,一般 环境 (General environment) : 8,多 酒店 (Multiple hotels) : 3,一般 环境 (General environment) : 5,一般 宾馆 (General Hotel) : 0,一般 品种 (General variety) : 0,一般 温泉 (General hot spring) : 0
一般 卫生 (General hygiene) : 30,一般 状况 (General condition) : 0,没有 中文 (no Chinese) : 2,不 订 (Not order) : 9,一般 装修 (General decoration) : 7,多 餐厅 (Multiple restaurants) : 3,多 日元 (Much yen) : 5,一般 小 (Average small) : 0,一般 地方 (General place) : 0,一般 状况 (General condition) : 0
没有 中文 (no Chinese) : 30,一般 环境 (General environment) : 0,没有 需要 (No need) : 2,多 吃 (Eat more) : 9,多 吃饭 (Eat more) : 7,没有 中文 (no Chinese) : 3,多 班车 (Multiple shuttle) : 5,一般 希尔顿 (General Hilton) : 0,一般 地段 (General location) : 0,一般 环境 (General environment) : 0
一般 感觉 (General feeling) : 24,一般 用品 (General supplies) : 0,陈旧 设备 (Obsolete equipment) : 2,多 话 (Chatty) : 9,多 商店 (Multiple stores) : 7,没有 看到 (did not see) : 3,没有 中文 (no Chinese) : 5,一般 态度 (General attitude) : 0,一般 地点 (General location) : 0,一般 用品 (General supplies) : 0
多 餐厅 (Multiple restaurants) : 24,一般 真心 (So honest) : 0,陈旧 酒店 (Outdated hotel) : 2,一般 房间 (Average room) : 8,多 客人 (Multiple guests) : 7,一般 品种 (General variety) : 2,一般 大小 (General size) : 4,一般 性价比 (Average value for money) : 0,一般 大小 (General size) : 0,一般 真心 (So honest) : 0
不 需要 (Not needed) : 23,一般 硬件 (General hardware) : 0,一般 一般 (General general) : 0,不 中文 (No Chinese) : 8,没有 中文 (no Chinese) : 7,一般 性价比 (Average value for money) : 2,一般 装修 (General decoration) : 4,一般 总体 (General overall) : 0,一般 宵夜 (Average supper) : 0,一般 硬件 (General hardware) : 0
没有 看到 (did not see) : 23,一般 种类 (General type) : 0,一般 不足 (Generally insufficient) : 0,不 需要 (Not needed) : 8,不 中文 (No Chinese) : 6,一般 早饭 (Average breakfast) : 2,多 地方 (Many places) : 4,一般 情况 (generally) : 0,一般 宾馆 (General Hotel) : 0,一般 种类 (General type) : 0
一般 味道 (General taste) : 22,一般 程度 (Average) : 0,一般 东西 (General stuff) : 0,多 居酒屋 (Multiple izakaya) : 8,多 餐厅 (Multiple restaurants) : 6,一般 设施 (General facilities) : 2,多 房间 (Multiple rooms) : 4,一般 感觉 (General feeling) : 0,一般 小 (Average small) : 0,一般 程度 (Average) : 0
多 话 (Chatty) : 22,一般 空气 (General air) : 0,一般 交通 (General traffic) : 0,多 选择 (multiple choice) : 8,一般 位置 (General location) : 5,一般 质量 (General quality) : 2,一般 味道 (General taste) : 3,一般 房间 (Average room) : 0,一般 希尔顿 (General Hilton) : 0,一般 空气 (General air) : 0
一般 条件 (General condition) : 18,一般 空间 (General space) : 0,一般 人 (normal person) : 0,多 饭店 (Many restaurants) : 8,一般 味道 (General taste) : 5,一般 餐厅 (Average restaurant) : 2,一般 感觉 (General feeling) : 3,一般 效果 (General effect) : 0,一般 态度 (General attitude) : 0,一般 空间 (General space) : 0
陈旧 设备 (Obsolete equipment) : 18,一般 缺点 (General disadvantages) : 0,一般 价格 (General price) : 0,多 商场 (Many malls) : 7,一般 感觉 (General feeling) : 5,多 好评 (Much praise) : 2,多 分钟 (Many minutes) : 3,一般 方面 (General aspect) : 0,一般 性价比 (Average value for money) : 0,一般 缺点 (General disadvantages) : 0
多 分钟 (Many minutes) : 17,一般 网速 (General Internet speed) : 0,一般 其它 (General other) : 0,一般 英语 (General English) : 6,多 周边 (Surrounding) : 5,多 开 (More open) : 2,多 吃 (Eat more) : 3,一般 旅馆 (General Hotel) : 0,一般 总体 (General overall) : 0,一般 网速 (General Internet speed) : 0
多 饭店 (Many restaurants) : 17,一般 自助餐 (Average buffet) : 0,一般 印象 (General impression) : 0,多 人数 (More people) : 6,多 商场 (Many malls) : 5,多 景点 (Multiple attractions) : 2,多 店 (Multi shop) : 3,一般 早饭 (Average breakfast) : 0,一般 情况 (generally) : 0,一般 自助餐 (Average buffet) : 0
多 房间 (Multiple rooms) : 16,一般 英文 (General English) : 0,一般 口味 (General taste) : 0,多 分钟 (Many minutes) : 6,多 房间 (Multiple rooms) : 5,多 样子 (Much look) : 2,多 新宿站 (Shinjuku Station) : 3,一般 晚餐 (Average dinner) : 0,一般 感觉 (General feeling) : 0,一般 英文 (General English) : 0
一般 装修 (General decoration) : 15,一般 英语 (General English) : 0,一般 口感 (General taste) : 0,多 美食 (More gourmet) : 6,多 旅行团 (Multiple tours) : 5,多 缺点 (Many disadvantages) : 2,多 美食 (More gourmet) : 3,一般 景色 (General scenery) : 0,一般 效果 (General effect) : 0,一般 英语 (General English) : 0
不 中文 (No Chinese) : 15,一般 装修 (General decoration) : 0,一般 味道 (General taste) : 0,老 酒 (Old wine) : 6,多 班次 (Multiple shifts) : 5,老 先生 (Old sir) : 2,多 话 (Chatty) : 3,一般 景观 (General landscape) : 0,一般 方面 (General aspect) : 0,一般 装修 (General decoration) : 0
华人 (Chinese) : 15,一般 设备 (General equipment) : 0,一般 品牌 (General brand) : 0,一般 效果 (General effect) : 5,多 餐饮 (More meals) : 5,老 设施 (Old facility) : 2,多 酒店 (Multiple hotels) : 3,一般 条件 (General condition) : 0,一般 旅馆 (General Hotel) : 0,一般 设备 (General equipment) : 0
老 店 (Old shop) : 15,一般 设施 (General facilities) : 0,一般 品种 (General variety) : 0,一般 隔音 (Soundproof) : 5,老 房间 (Old room) : 5,一般 一般 (General general) : 0,没有 订 (Not ordered) : 3,一般 比较 (General comparison) : 0,一般 早饭 (Average breakfast) : 0,一般 设施 (General facilities) : 0
不 能 (Can't) : 13,一般 话 (General) : 0,一般 地方 (General place) : 0,多 房间 (Multiple rooms) : 5,一般 大小 (General size) : 4,一般 不足 (Generally insufficient) : 0,没有 陈旧 (Not stale) : 3,一般 水平 (The general level) : 0,一般 晚餐 (Average dinner) : 0,一般 话 (General) : 0
多 商场 (Many malls) : 13,一般 质量 (General quality) : 0,一般 地段 (General location) : 0,多 游客 (Many tourists) : 5,一般 条件 (General condition) : 4,一般 东西 (General stuff) : 0,陈旧 房间 (Outdated room) : 3,一般 水质 (General water quality) : 0,一般 景色 (General scenery) : 0,一般 质量 (General quality) : 0
一般 大小 (General size) : 12,一般 选择 (General choice) : 0,一般 地点 (General location) : 0,没有 需要 (No need) : 5,一般 真心 (So honest) : 4,一般 交通 (General traffic) : 0,一般 东西 (General stuff) : 2,一般 沙滩 (Average beach) : 0,一般 景观 (General landscape) : 0,一般 选择 (General choice) : 0
多 吃饭 (Eat more) : 12,一般 酒店 (Average hotel) : 0,一般 大小 (General size) : 0,老 店 (Old shop) : 5,一般 英语 (General English) : 4,一般 人 (normal person) : 0,一般 交通 (General traffic) : 2,一般 温泉 (General hot spring) : 0,一般 条件 (General condition) : 0,一般 酒店 (Average hotel) : 0
多 商店 (Multiple stores) : 12,一般 隔音 (Soundproof) : 0,一般 宵夜 (Average supper) : 0,陈旧 房间 (Outdated room) : 5,多 价格 (Much price) : 4,一般 价格 (General price) : 0,一般 价格 (General price) : 2,一般 状况 (General condition) : 0,一般 比较 (General comparison) : 0,一般 隔音 (Soundproof) : 0
多 居酒屋 (Multiple izakaya) : 12,一般 需求 (General demand) : 0,一般 宾馆 (General Hotel) : 0,陈旧 点 (Stale point) : 5,多 住 (Live more) : 4,一般 位置 (General location) : 0,一般 卫生 (General hygiene) : 2,一般 环境 (General environment) : 0,一般 水平 (The general level) : 0,一般 需求 (General demand) : 0
多 美食 (More gourmet) : 12,一般 面积 (General area) : 0,一般 小 (Average small) : 0,陈旧 设备 (Obsolete equipment) : 5,多 分钟 (Many minutes) : 4,一般 其它 (General other) : 0,一般 房间 (Average room) : 2,一般 用品 (General supplies) : 0,一般 水质 (General water quality) : 0,一般 面积 (General area) : 0
没有 需要 (No need) : 12,一般 风景 (Average scenery) : 0,一般 希尔顿 (General Hilton) : 0,陈旧 酒店 (Outdated hotel) : 5,多 周围 (Around) : 4,一般 卫生 (General hygiene) : 0,一般 晚餐 (Average dinner) : 2,一般 真心 (So honest) : 0,一般 沙滩 (Average beach) : 0,一般 风景 (Average scenery) : 0
一般 英语 (General English) : 11,一般 食物 (General food) : 0,一般 性价比 (Average value for money) : 0,一般 价格 (General price) : 4,多 国人 (Multinational) : 4,一般 印象 (General impression) : 0,一般 温泉 (General hot spring) : 2,一般 硬件 (General hardware) : 0,一般 温泉 (General hot spring) : 0,一般 食物 (General food) : 0
多 设施 (Multiple facilities) : 11,一般 餐厅 (Average restaurant) : 0,一般 情况 (generally) : 0,一般 大小 (General size) : 4,多 购物点 (More shopping spots) : 4,一般 口味 (General taste) : 0,一般 硬件 (General hardware) : 2,一般 种类 (General type) : 0,一般 状况 (General condition) : 0,一般 餐厅 (Average restaurant) : 0
没有 陈旧 (Not stale) : 11,不 一般 (abnormal) : 0,一般 房间 (Average room) : 0,一般 早饭 (Average breakfast) : 4,多 餐馆 (Many restaurants) : 4,一般 口感 (General taste) : 0,一般 设备 (General equipment) : 2,一般 程度 (Average) : 0,一般 环境 (General environment) : 0,不 一般 (abnormal) : 0
老 装修 (Old decoration) : 11,不 中文 (No Chinese) : 0,一般 效果 (General effect) : 0,多 周边 (Surrounding) : 4,没有 价格 (No price) : 4,一般 品牌 (General brand) : 0,一般 话 (General) : 2,一般 空气 (General air) : 0,一般 用品 (General supplies) : 0,不 中文 (No Chinese) : 0
老 酒 (Old wine) : 11,不 多 (not much) : 0,一般 方面 (General aspect) : 0,多 商店 (Multiple stores) : 4,没有 看到 (did not see) : 4,一般 地方 (General place) : 0,一般 质量 (General quality) : 2,一般 空间 (General space) : 0,一般 真心 (So honest) : 0,不 多 (not much) : 0
一般 温泉 (General hot spring) : 10,不 看到 (Not see) : 0,一般 旅馆 (General Hotel) : 0,多 店铺 (Multiple shops) : 4,没有 需要 (No need) : 4,一般 地段 (General location) : 0,一般 餐厅 (Average restaurant) : 2,一般 缺点 (General disadvantages) : 0,一般 硬件 (General hardware) : 0,不 看到 (Not see) : 0
多 周边 (Surrounding) : 10,不 能 (Can't) : 0,一般 早饭 (Average breakfast) : 0,老 建筑 (Old building) : 4,老 楼 (Old building) : 4,一般 地点 (General location) : 0,不 需要 (Not needed) : 2,一般 网速 (General Internet speed) : 0,一般 种类 (General type) : 0,不 能 (Can't) : 0
陈旧 房间 (Outdated room) : 10,不 见 (Not see) : 0,一般 晚餐 (Average dinner) : 0,一般 东西 (General stuff) : 3,一般 用品 (General supplies) : 3,一般 大小 (General size) : 0,多 交通费 (More transportation) : 2,一般 自助餐 (Average buffet) : 0,一般 程度 (Average) : 0,不 见 (Not see) : 0
陈旧 酒店 (Outdated hotel) : 10,不 订 (Not order) : 0,一般 景色 (General scenery) : 0,一般 口味 (General taste) : 3,不 能 (Can't) : 3,一般 好 (Fair good) : 0,多 人员 (Multiple people) : 2,一般 英文 (General English) : 0,一般 空气 (General air) : 0,不 订 (Not order) : 0
一般 隔音 (Soundproof) : 9,不 说 (Did not say) : 0,一般 景观 (General landscape) : 0,一般 水平 (The general level) : 3,不 见 (Not see) : 3,一般 宵夜 (Average supper) : 0,多 内地 (Much Mainland) : 2,一般 英语 (General English) : 0,一般 空间 (General space) : 0,不 说 (Did not say) : 0
多 价格 (Much price) : 9,不 需要 (Not needed) : 0,一般 比较 (General comparison) : 0,一般 真心 (So honest) : 3,冷淡 多 (Much colder) : 3,一般 宾馆 (General Hotel) : 0,多 外国人 (Many foreigners) : 2,一般 装修 (General decoration) : 0,一般 缺点 (General disadvantages) : 0,不 需要 (Not needed) : 0
多 外国人 (Many foreigners) : 9,中文 (Chinese) : 0,一般 水平 (The general level) : 0,一般 种类 (General type) : 3,华人 (Chinese) : 3,一般 小 (Average small) : 0,多 平米 (Multiple square meters) : 2,一般 设备 (General equipment) : 0,一般 网速 (General Internet speed) : 0,中文 (Chinese) : 0
老 房间 (Old room) : 9,价格 (price) : 0,一般 水质 (General water quality) : 0,一般 英文 (General English) : 3,多 团队 (Multiple team) : 3,一般 希尔顿 (General Hilton) : 0,多 房价 (Multiple house prices) : 2,一般 设施 (General facilities) : 0,一般 自助餐 (Average buffet) : 0,价格 (price) : 0
老 楼 (Old building) : 9,冷淡 多 (Much colder) : 0,一般 沙滩 (Average beach) : 0,一般 设备 (General equipment) : 3,多 学生 (Multiple students) : 3,一般 总体 (General overall) : 0,多 时间 (Much time) : 2,一般 话 (General) : 0,一般 英文 (General English) : 0,冷淡 多 (Much colder) : 0
多 景点 (Multiple attractions) : 8,华人 (Chinese) : 0,一般 温泉 (General hot spring) : 0,华人 (Chinese) : 3,多 感觉 (Feel more) : 3,一般 情况 (generally) : 0,多 晚 (How late) : 2,一般 质量 (General quality) : 0,一般 英语 (General English) : 0,华人 (Chinese) : 0
多 餐馆 (Many restaurants) : 8,地理 (geography) : 0,一般 状况 (General condition) : 0,多 价格 (Much price) : 3,多 旁边 (Much beside) : 3,一般 效果 (General effect) : 0,多 服务员 (Multiple waiters) : 2,一般 选择 (General choice) : 0,一般 装修 (General decoration) : 0,地理 (geography) : 0
陈旧 点 (Stale point) : 8,多 (many) : 0,一般 用品 (General supplies) : 0,多 住 (Live more) : 3,多 线路 (Multiple lines) : 3,一般 方面 (General aspect) : 0,多 百货 (Department store) : 2,一般 酒店 (Average hotel) : 0,一般 设备 (General equipment) : 0,多 (many) : 0
一般 价格 (General price) : 7,多 下面 (More below) : 0,一般 真心 (So honest) : 0,多 出口 (More export) : 3,多 设施 (Multiple facilities) : 3,一般 旅馆 (General Hotel) : 0,多 空间 (Multiple space) : 2,一般 隔音 (Soundproof) : 0,一般 设施 (General facilities) : 0,多 下面 (More below) : 0
一般 沙滩 (Average beach) : 7,多 东西 (Many things) : 0,一般 硬件 (General hardware) : 0,多 吃饭 (Eat more) : 3,多 话 (Chatty) : 3,一般 晚餐 (Average dinner) : 0,多 缺点 (Many disadvantages) : 2,一般 需求 (General demand) : 0,一般 话 (General) : 0,多 东西 (Many things) : 0
一般 真心 (So honest) : 7,多 交通费 (More transportation) : 0,一般 种类 (General type) : 0,多 品类 (Multiple categories) : 3,多 车次 (Multiple trains) : 3,一般 景色 (General scenery) : 0,多 美人 (How beautiful) : 2,一般 面积 (General area) : 0,一般 质量 (General quality) : 0,多 交通费 (More transportation) : 0
